data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-03-06,CL,085005,Campofranco,37.510479,13.711044,,0,1,0,1,,,40,2,43,,,,,,
2021-03-22,CL,085005,Campofranco,37.510479,13.711044,,0,1,0,1,0,0,40,2,43,,,,,,
2021-03-24,CL,085005,Campofranco,37.510479,13.711044,,0,1,0,1,0,0,40,2,43,,,,,,
2021-03-25,CL,085005,Campofranco,37.510479,13.711044,,0,1,0,1,0,0,40,2,43,,,,,,
2021-03-26,CL,085005,Campofranco,37.510479,13.711044,,0,1,0,1,0,0,40,2,43,,,,,,
2021-03-27,CL,085005,Campofranco,37.510479,13.711044,,0,1,0,1,0,0,40,2,43,,,,,,
2021-03-28,CL,085005,Campofranco,37.510479,13.711044,,0,1,0,1,0,0,40,2,43,,,,,,
2021-03-29,CL,085005,Campofranco,37.510479,13.711044,,0,1,0,1,0,0,40,2,43,,,,,,
2021-03-30,CL,085005,Campofranco,37.510479,13.711044,,0,1,0,1,0,0,40,2,43,,,,,,
2021-03-31,CL,085005,Campofranco,37.510479,13.711044,,0,0,0,0,-1,0,41,2,43,,,,,,
2021-04-04,CL,085005,Campofranco,37.510479,13.711044,,0,0,0,0,0,0,41,2,43,,,,,,
2021-04-05,CL,085005,Campofranco,37.510479,13.711044,,0,0,0,0,0,0,41,2,43,,,,,,
2021-04-06,CL,085005,Campofranco,37.510479,13.711044,,0,0,0,0,0,0,41,2,43,,,,,,
2021-04-07,CL,085005,Campofranco,37.510479,13.711044,,0,0,0,0,0,0,41,2,43,,,,,,
2021-04-08,CL,085005,Campofranco,37.510479,13.711044,,0,0,1,1,1,1,41,2,44,,,,,,
2021-04-09,CL,085005,Campofranco,37.510479,13.711044,,0,0,1,1,0,0,41,2,44,,,,,,
2021-04-10,CL,085005,Campofranco,37.510479,13.711044,,0,0,1,1,0,0,41,2,44,,,,,,
