data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-03-06,CL,085011,Montedoro,37.453508,13.816238,,0,1,23,24,,,31,1,56,,,,,,
2021-03-07,CL,085011,Montedoro,37.453508,13.816238,,0,1,23,24,0,0,31,1,56,,,,,,
2021-03-08,CL,085011,Montedoro,37.453508,13.816238,,0,1,22,23,-1,0,32,1,56,,,,,,
2021-03-09,CL,085011,Montedoro,37.453508,13.816238,,0,2,23,25,2,2,32,1,58,,,,,,
2021-03-10,CL,085011,Montedoro,37.453508,13.816238,,0,1,25,26,1,2,32,2,60,,,,,,
2021-03-11,CL,085011,Montedoro,37.453508,13.816238,,0,1,25,26,0,0,32,2,60,,,,,,
2021-03-13,CL,085011,Montedoro,37.453508,13.816238,,1,1,24,25,-1,4,37,2,64,,,,,,
2021-03-14,CL,085011,Montedoro,37.453508,13.816238,,1,1,32,33,8,8,37,2,72,,,,,,
2021-03-15,CL,085011,Montedoro,37.453508,13.816238,,1,1,32,33,0,0,37,2,72,,,,,,
2021-03-16,CL,085011,Montedoro,37.453508,13.816238,,1,1,32,33,0,0,37,2,72,,,,,,
2021-03-17,CL,085011,Montedoro,37.453508,13.816238,,1,1,32,33,0,1,38,2,73,,,,,,
2021-03-18,CL,085011,Montedoro,37.453508,13.816238,,1,1,32,33,0,0,38,2,73,,,,,,
2021-03-19,CL,085011,Montedoro,37.453508,13.816238,,1,1,32,33,0,0,38,2,73,,,,,,
2021-03-20,CL,085011,Montedoro,37.453508,13.816238,,1,1,32,33,0,0,38,2,73,,,,,,
2021-03-21,CL,085011,Montedoro,37.453508,13.816238,,1,1,24,25,-8,1,47,2,74,,,,,,
2021-03-22,CL,085011,Montedoro,37.453508,13.816238,,1,1,24,25,0,0,47,2,74,,,,,,
2021-03-23,CL,085011,Montedoro,37.453508,13.816238,,0,0,22,22,-3,0,49,3,74,,,,,,
2021-03-24,CL,085011,Montedoro,37.453508,13.816238,,0,0,21,21,-1,0,50,3,74,,,,,,
2021-03-25,CL,085011,Montedoro,37.453508,13.816238,,0,0,21,21,0,0,50,3,74,,,,,,
2021-03-26,CL,085011,Montedoro,37.453508,13.816238,,0,1,20,21,0,0,50,3,74,,,,,,
2021-03-27,CL,085011,Montedoro,37.453508,13.816238,,0,1,16,17,-4,0,54,3,74,,,,,,
2021-03-28,CL,085011,Montedoro,37.453508,13.816238,,0,1,13,14,-3,0,57,3,74,,,,,,
2021-03-29,CL,085011,Montedoro,37.453508,13.816238,,0,1,13,14,0,0,57,3,74,,,,,,
2021-03-30,CL,085011,Montedoro,37.453508,13.816238,,0,1,13,14,0,0,57,3,74,,,,,,
2021-03-31,CL,085011,Montedoro,37.453508,13.816238,,0,1,9,10,-4,0,61,3,74,,,,,,
2021-04-04,CL,085011,Montedoro,37.453508,13.816238,,0,1,8,9,-1,8,70,3,82,,,,,,
2021-04-05,CL,085011,Montedoro,37.453508,13.816238,,0,1,8,9,0,0,70,3,82,,,,,,
2021-04-06,CL,085011,Montedoro,37.453508,13.816238,,0,1,8,9,0,0,70,3,82,,,,,,
2021-04-07,CL,085011,Montedoro,37.453508,13.816238,,0,1,9,10,1,1,70,3,83,,,,,,
2021-04-08,CL,085011,Montedoro,37.453508,13.816238,,0,1,9,10,0,0,70,3,83,,,,,,
2021-04-09,CL,085011,Montedoro,37.453508,13.816238,,0,2,7,9,-1,0,71,3,83,,,,,,
2021-04-10,CL,085011,Montedoro,37.453508,13.816238,,0,2,7,9,0,0,71,3,83,,,,,,
2021-04-12,CL,085011,Montedoro,37.453508,13.816238,,0,2,7,9,0,0,71,3,83,,,,,,
2021-04-13,CL,085011,Montedoro,37.453508,13.816238,,0,2,6,8,-1,0,72,3,83,,,,,,
2021-04-14,CL,085011,Montedoro,37.453508,13.816238,,0,2,6,8,0,0,72,3,83,,,,,,
2021-04-15,CL,085011,Montedoro,37.453508,13.816238,,0,2,8,10,2,2,72,3,85,,,,,,
2021-04-16,CL,085011,Montedoro,37.453508,13.816238,,0,2,8,10,0,0,72,3,85,,,,,,
2021-04-17,CL,085011,Montedoro,37.453508,13.816238,,0,1,8,9,-1,0,73,3,85,,,,,,
2021-04-22,CL,085011,Montedoro,37.453508,13.816238,,0,1,5,6,-3,0,76,3,85,,,,,,
2021-04-23,CL,085011,Montedoro,37.453508,13.816238,,0,1,5,6,0,0,76,3,85,,,,,,
2021-04-24,CL,085011,Montedoro,37.453508,13.816238,,0,1,5,6,0,0,76,3,85,,,,,,
2021-04-27,CL,085011,Montedoro,37.453508,13.816238,,0,0,2,2,-4,1,81,3,86,,,,,,
2021-04-28,CL,085011,Montedoro,37.453508,13.816238,,0,0,2,2,0,0,81,3,86,,,,,,
2021-04-29,CL,085011,Montedoro,37.453508,13.816238,,0,0,2,2,0,0,81,3,86,,,,,,
2021-04-30,CL,085011,Montedoro,37.453508,13.816238,,0,0,2,2,0,0,81,3,86,,,,,,
2021-05-01,CL,085011,Montedoro,37.453508,13.816238,,0,0,2,2,0,0,81,3,86,,,,,,
2021-05-02,CL,085011,Montedoro,37.453508,13.816238,,0,0,2,2,0,0,81,3,86,,,,,,
2021-05-04,CL,085011,Montedoro,37.453508,13.816238,,0,0,2,2,0,0,81,3,86,,,,,,
2021-05-07,CL,085011,Montedoro,37.453508,13.816238,,0,0,1,1,-1,0,82,3,86,,,,,,
2021-05-10,CL,085011,Montedoro,37.453508,13.816238,,0,0,1,1,0,0,82,3,86,,,,,,
2021-05-15,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,-1,0,83,3,86,,,,,,
2021-05-16,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,83,3,86,,,,,,
2021-05-17,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,83,3,86,,,,,,
2021-05-18,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,83,3,86,,,,,,
2021-05-19,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,83,3,86,,,,,,
2021-05-21,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,83,3,86,,,,,,
2021-05-22,CL,085011,Montedoro,37.453508,13.816238,,0,0,1,1,1,1,83,3,87,,,,,,
2021-05-23,CL,085011,Montedoro,37.453508,13.816238,,0,0,1,1,0,0,83,3,87,,,,,,
2021-05-24,CL,085011,Montedoro,37.453508,13.816238,,0,0,1,1,0,0,83,3,87,,,,,,
2021-06-03,CL,085011,Montedoro,37.453508,13.816238,,0,0,1,1,0,0,83,3,87,,,,,,
2021-06-05,CL,085011,Montedoro,37.453508,13.816238,,0,0,1,1,0,0,83,3,87,,,,,,
2021-06-10,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,-1,0,84,3,87,,,,,,
2021-06-12,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,84,3,87,,,,,,
2021-06-17,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,84,3,87,,,,,,
2021-06-18,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,84,3,87,,,,,,
2021-06-19,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,84,3,87,,,,,,
2021-06-21,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,84,3,87,,,,,,
2021-06-26,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,84,3,87,,,,,,
2021-06-30,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,84,3,87,,,,,,
2021-07-01,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,84,3,87,,,,,,
2021-07-02,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,84,3,87,,,,,,
2021-07-03,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,84,3,87,,,,,,
2021-07-04,CL,085011,Montedoro,37.453508,13.816238,,0,0,0,0,0,0,84,3,87,,,,,,
