data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-03-01,CL,085015,Riesi,37.281961,14.082414,,1,6,66,72,,,129,4,205,,,,,,
2021-03-02,CL,085015,Riesi,37.281961,14.082414,,0,4,73,77,5,6,130,4,211,,,,,,
2021-03-03,CL,085015,Riesi,37.281961,14.082414,,0,4,73,77,0,0,130,4,211,,,,,,
2021-03-04,CL,085015,Riesi,37.281961,14.082414,,0,3,72,75,-2,0,132,4,211,,,,,,
2021-03-05,CL,085015,Riesi,37.281961,14.082414,,0,3,72,75,0,0,132,4,211,,,,,,
2021-03-06,CL,085015,Riesi,37.281961,14.082414,,0,3,82,85,10,18,140,4,229,,,,,,
2021-03-07,CL,085015,Riesi,37.281961,14.082414,,0,2,81,83,-2,4,145,5,233,,,,,,
2021-03-08,CL,085015,Riesi,37.281961,14.082414,,0,3,86,89,6,6,145,5,239,,,,,,
2021-03-09,CL,085015,Riesi,37.281961,14.082414,,0,4,85,89,0,0,145,5,239,,,,,,
2021-03-10,CL,085015,Riesi,37.281961,14.082414,,0,4,87,91,2,10,153,5,249,,,,,,
2021-03-11,CL,085015,Riesi,37.281961,14.082414,,0,4,86,90,-1,0,154,5,249,,,,,,
2021-03-13,CL,085015,Riesi,37.281961,14.082414,,0,3,81,84,-6,5,164,6,254,,,,,,
2021-03-14,CL,085015,Riesi,37.281961,14.082414,,0,3,81,84,0,0,164,6,254,,,,,,
2021-03-15,CL,085015,Riesi,37.281961,14.082414,,0,3,75,78,-6,0,170,6,254,,,,,,
2021-03-16,CL,085015,Riesi,37.281961,14.082414,,0,3,75,78,0,2,172,6,256,,,,,,
2021-03-17,CL,085015,Riesi,37.281961,14.082414,,0,4,71,75,-3,1,176,6,257,,,,,,
2021-03-18,CL,085015,Riesi,37.281961,14.082414,,0,4,67,71,-4,2,182,6,259,,,,,,
2021-03-19,CL,085015,Riesi,37.281961,14.082414,,0,4,67,71,0,0,182,6,259,,,,,,
2021-03-20,CL,085015,Riesi,37.281961,14.082414,,0,4,61,65,-6,2,190,6,261,,,,,,
2021-03-21,CL,085015,Riesi,37.281961,14.082414,,0,4,60,64,-1,0,191,6,261,,,,,,
2021-03-22,CL,085015,Riesi,37.281961,14.082414,,0,4,55,59,-5,0,196,6,261,,,,,,
2021-03-23,CL,085015,Riesi,37.281961,14.082414,,0,4,44,48,-11,0,207,6,261,,,,,,
2021-03-24,CL,085015,Riesi,37.281961,14.082414,,0,4,39,43,-5,0,212,6,261,,,,,,
2021-03-25,CL,085015,Riesi,37.281961,14.082414,,0,3,39,42,-1,1,214,6,262,,,,,,
2021-03-26,CL,085015,Riesi,37.281961,14.082414,,0,3,39,42,0,0,214,6,262,,,,,,
2021-03-27,CL,085015,Riesi,37.281961,14.082414,,0,2,40,42,0,0,214,6,262,,,,,,
2021-03-28,CL,085015,Riesi,37.281961,14.082414,,0,2,38,40,-2,0,216,6,262,,,,,,
2021-03-29,CL,085015,Riesi,37.281961,14.082414,,0,2,38,40,0,0,216,6,262,,,,,,
2021-03-30,CL,085015,Riesi,37.281961,14.082414,,0,2,25,27,-13,0,229,6,262,,,,,,
2021-03-31,CL,085015,Riesi,37.281961,14.082414,,0,2,25,27,0,0,229,6,262,,,,,,
2021-04-04,CL,085015,Riesi,37.281961,14.082414,,0,2,12,14,-13,0,242,6,262,,,,,,
2021-04-05,CL,085015,Riesi,37.281961,14.082414,,0,2,11,13,-1,0,243,6,262,,,,,,
2021-04-06,CL,085015,Riesi,37.281961,14.082414,,0,2,10,12,-1,0,244,6,262,,,,,,
2021-04-07,CL,085015,Riesi,37.281961,14.082414,,0,2,10,12,0,0,244,6,262,,,,,,
2021-04-08,CL,085015,Riesi,37.281961,14.082414,,0,2,8,10,-2,0,246,6,262,,,,,,
2021-04-09,CL,085015,Riesi,37.281961,14.082414,,0,2,5,7,-3,0,249,6,262,,,,,,
2021-04-10,CL,085015,Riesi,37.281961,14.082414,,0,2,5,7,0,0,249,6,262,,,,,,
2021-04-12,CL,085015,Riesi,37.281961,14.082414,,0,3,5,8,1,1,249,6,263,,,,,,
2021-04-13,CL,085015,Riesi,37.281961,14.082414,,0,3,3,6,-2,0,251,6,263,,,,,,
2021-04-14,CL,085015,Riesi,37.281961,14.082414,,0,3,2,5,-1,0,252,6,263,,,,,,
2021-04-15,CL,085015,Riesi,37.281961,14.082414,,0,3,2,5,0,0,252,6,263,,,,,,
2021-04-16,CL,085015,Riesi,37.281961,14.082414,,0,3,1,4,-1,1,254,6,264,,,,,,
2021-04-17,CL,085015,Riesi,37.281961,14.082414,,0,3,2,5,1,1,254,6,265,,,,,,
2021-04-22,CL,085015,Riesi,37.281961,14.082414,,0,3,29,32,27,27,254,6,292,,,,,,
2021-04-23,CL,085015,Riesi,37.281961,14.082414,,0,4,38,42,10,10,254,6,302,,,,,,
2021-04-24,CL,085015,Riesi,37.281961,14.082414,,0,6,36,42,0,0,254,6,302,,,,,,
2021-04-27,CL,085015,Riesi,37.281961,14.082414,,0,6,38,44,2,3,255,6,305,,,,,,
2021-04-28,CL,085015,Riesi,37.281961,14.082414,,0,7,48,55,11,11,255,6,316,,,,,,
2021-04-29,CL,085015,Riesi,37.281961,14.082414,,0,7,49,56,1,1,255,6,317,,,,,,
2021-04-30,CL,085015,Riesi,37.281961,14.082414,,0,7,49,56,0,0,255,6,317,,,,,,
2021-05-01,CL,085015,Riesi,37.281961,14.082414,,0,7,53,60,4,7,258,6,324,,,,,,
2021-05-02,CL,085015,Riesi,37.281961,14.082414,,0,7,53,60,0,0,258,6,324,,,,,,
2021-05-04,CL,085015,Riesi,37.281961,14.082414,,0,8,53,61,1,1,258,6,325,,,,,,
2021-05-07,CL,085015,Riesi,37.281961,14.082414,,0,9,103,112,51,59,266,6,384,,,,,,
2021-05-10,CL,085015,Riesi,37.281961,14.082414,,0,11,134,145,33,39,272,6,423,,,,,,
2021-05-15,CL,085015,Riesi,37.281961,14.082414,,0,11,160,171,26,43,289,6,466,,,,,,
2021-05-16,CL,085015,Riesi,37.281961,14.082414,,0,12,159,171,0,0,289,6,466,,,,,,
2021-05-17,CL,085015,Riesi,37.281961,14.082414,,0,12,155,167,-4,0,293,6,466,,,,,,
2021-05-18,CL,085015,Riesi,37.281961,14.082414,,0,13,158,171,4,8,297,6,474,,,,,,
2021-05-19,CL,085015,Riesi,37.281961,14.082414,,0,14,157,171,0,0,297,6,474,,,,,,
2021-05-21,CL,085015,Riesi,37.281961,14.082414,,0,14,156,170,-1,12,310,6,486,,,,,,
2021-05-22,CL,085015,Riesi,37.281961,14.082414,,0,12,155,167,-3,9,322,6,495,,,,,,
2021-05-23,CL,085015,Riesi,37.281961,14.082414,,0,12,158,170,3,4,323,6,499,,,,,,
2021-05-24,CL,085015,Riesi,37.281961,14.082414,,0,12,158,170,0,0,323,6,499,,,,,,
2021-06-03,CL,085015,Riesi,37.281961,14.082414,,0,6,60,66,-104,7,434,6,506,,,,,,
2021-06-05,CL,085015,Riesi,37.281961,14.082414,,0,5,57,62,-4,1,439,6,507,,,,,,
2021-06-10,CL,085015,Riesi,37.281961,14.082414,,0,3,34,37,-25,2,466,6,509,,,,,,
