data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-04-06,EN,086006,Catenanuova,37.567971,14.691819,,,0,22,22,22,,0,0,22,,,,,,
2021-04-09,EN,086006,Catenanuova,14.691819,14.691819,,,0,25,25,3,3,0,0,25,,,,,,
2021-04-10,EN,086006,Catenanuova,14.691819,14.691819,,,2,25,27,2,2,0,0,27,,,,,,
2021-04-11,EN,086006,Catenanuova,14.691819,14.691819,,,0,29,29,2,2,0,0,29,,,,,,
2021-04-12,EN,086006,Catenanuova,14.691819,14.691819,,,0,39,39,10,10,0,0,39,,,"53 Tamponi molecolari in attesa di 
  elaborazione ",,,
2021-04-13,EN,086006,Catenanuova,14.691819,14.691819,,,0,53,53,14,14,0,0,53,,,,,,
2021-04-14,EN,086006,Catenanuova,14.691819,14.691819,,,0,68,68,15,15,0,0,68,,,,,,
2021-04-15,EN,086006,Catenanuova,14.691819,14.691819,,,0,70,70,2,2,0,0,70,,,,,,
2021-04-16,EN,086006,Catenanuova,14.691819,14.691819,,,1,71,72,2,2,0,0,72,,,,,,
2021-04-17,EN,086006,Catenanuova,14.691819,14.691819,,,1,77,78,6,6,0,0,78,,,,,,
2021-04-18,EN,086006,Catenanuova,14.691819,14.691819,,,1,79,80,2,2,0,0,80,,,,,,
2021-04-19,EN,086006,Catenanuova,14.691819,14.691819,,,1,84,85,5,7,2,0,87,,,,,,
2021-04-20,EN,086006,Catenanuova,14.691819,14.691819,,,1,86,87,2,4,4,0,91,,,,,,
2021-04-21,EN,086006,Catenanuova,14.691819,14.691819,,,2,85,87,0,0,4,0,91,,,,,,
2021-04-23,EN,086006,Catenanuova,14.691819,14.691819,,,2,91,93,6,9,7,0,100,,,,,,
2021-04-24,EN,086006,Catenanuova,14.691819,14.691819,,,3,91,94,1,3,9,0,103,,,,,,
2021-04-25,EN,086006,Catenanuova,14.691819,14.691819,,,1,94,95,1,2,10,0,105,,,,,,
2021-04-26,EN,086006,Catenanuova,14.691819,14.691819,,,2,88,90,-5,0,15,0,105,,,,,,
2021-04-27,EN,086006,Catenanuova,14.691819,14.691819,,,4,88,92,2,2,15,0,107,,,,,,
2021-04-29,EN,086006,Catenanuova,14.691819,14.691819,,,4,87,91,-1,0,16,0,107,,,,,,
2021-04-30,EN,086006,Catenanuova,14.691819,14.691819,,,5,91,96,5,5,16,0,112,,,,,,
2021-05-01,EN,086006,Catenanuova,14.691819,14.691819,,,5,91,96,0,1,17,0,113,,,,,,
2021-05-02,EN,086006,Catenanuova,14.691819,14.691819,,,5,88,93,-3,0,20,0,113,,,,,,
2021-05-03,EN,086006,Catenanuova,14.691819,14.691819,,,4,83,87,-6,0,25,1,113,,,,,,
2021-05-04,EN,086006,Catenanuova,14.691819,14.691819,,,4,81,85,-2,-1,27,0,112,,,,,,
2021-05-05,EN,086006,Catenanuova,14.691819,14.691819,,,4,79,83,-2,1,30,0,113,,,,,,
2021-05-06,EN,086006,Catenanuova,14.691819,14.691819,,,4,74,78,-5,0,35,0,113,,,,,,
2021-05-07,EN,086006,Catenanuova,14.691819,14.691819,,,4,66,70,-8,0,43,0,113,,,,,,
2021-05-08,EN,086006,Catenanuova,14.691819,14.691819,,,4,46,50,-20,0,63,0,113,,,,,,
