data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-03-06,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,,,10,0,10,,,,,,
2021-03-08,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-09,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-10,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-11,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-13,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-14,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-15,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-16,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-17,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-18,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-19,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-20,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-21,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-22,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-23,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-24,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-25,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-26,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-27,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
2021-03-28,CL,085001,Acquaviva Platani,37.571999,13.702891,,0,0,0,0,0,0,10,0,10,,,,,,
